"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","153","Surf Scoter","Melanitta perspicillata","","","","","","",""
"4347","154","Velvet Scoter","Melanitta fusca","","","","","","",""
"4347","963","White-winged Scoter","Melanitta deglandi","2014-10-12","1","Denmark","Blåvand","","",""
"4347","157","Common Goldeneye","Bucephala clangula","","","","","","",""
"4347","159","Smew","Mergellus albellus","","","","","","",""
"4347","160","Red-breasted Merganser","Mergus serrator","","","","","","",""
"4347","161","Common Merganser","Mergus merganser","","","","","","",""
"4347","164","European Honey-buzzard","Pernis apivorus","","","","","","",""
"4347","167","Black-winged Kite","Elanus caeruleus","","","","","","",""
"4347","168","Black Kite","Milvus migrans","","","","","","",""
"4347","169","Red Kite","Milvus milvus","","","","","","",""
"4347","172","White-tailed Eagle","Haliaeetus albicilla","","","","","","",""
"4347","175","Egyptian Vulture","Neophron percnopterus","","","","","","",""
"4347","177","Griffon Vulture","Gyps fulvus","","","","","","",""
"4347","180","Cinereous Vulture","Aegypius monachus","","","","","","",""
"4347","181","Short-toed Snake Eagle","Circaetus gallicus","","","","","","",""
"4347","183","Western Marsh Harrier","Circus aeruginosus","","","","","","",""
"4347","184","Hen Harrier","Circus cyaneus","","","","","","",""
"4347","185","Pallid Harrier","Circus macrourus","","","","","","",""
"4347","186","Montagu's Harrier","Circus pygargus","","","","","","",""
"4347","189","Northern Goshawk","Accipiter gentilis","","","","","","",""
"4347","190","Eurasian Sparrowhawk","Accipiter nisus","","","","","","",""
"4347","194","Common Buzzard","Buteo buteo","","","","","","",""
"4347","195","Long-legged Buzzard","Buteo rufinus","","","","","","",""
"4347","196","Rough-legged Buzzard","Buteo lagopus","","","","","","",""
"4347","197","Lesser Spotted Eagle","Clanga pomarina","","","","","","",""
"4347","204","Booted Eagle","Hieraaetus pennatus","","","","","","",""
"4347","202","Golden Eagle","Aquila chrysaetos","","","","","","",""
"4347","205","Bonelli's Eagle","Aquila fasciata","","","","","","",""
"4347","200","Steppe Eagle","Aquila nipalensis","","","","","","",""
"4347","201","Eastern Imperial Eagle","Aquila heliaca","","","","","","",""
"4347","206","Western Osprey","Pandion haliaetus","","","","","","",""
"4347","207","Lesser Kestrel","Falco naumanni","","","","","","",""
"4347","208","Common Kestrel","Falco tinnunculus","","","","","","",""
"4347","210","Red-footed Falcon","Falco vespertinus","","","","","","",""
"4347","212","Merlin","Falco columbarius","","","","","","",""
"4347","213","Eurasian Hobby","Falco subbuteo","","","","","","",""
"4347","214","Eleonora's Falcon","Falco eleonorae","","","","","","",""
"4347","218","Gyrfalcon","Falco rusticolus","","","","","","",""
"4347","219","Peregrine Falcon","Falco peregrinus","","","","","","",""
"4347","221","Hazel Grouse","Tetrastes bonasia","","","","","","",""
